id_no,binomial,presence,origin,seasonal,compiler,year,citation,source,dist_comm,island,subspecies,subpop,legend,tax_comm,kingdom_na,phylum_nam,class_name,order_name,family_nam,genus_name,code,shape_Leng,shape_Area
45077,Taterillus tranieri,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Taterillus,LC,12.89165812,7.889792747
45088,Gerbillus campestris,1,1,1,IUCN,2016,IUCN (International Union for Conservation of Nature),,,,quadrimaculatus,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,LC,2.687519663,0.574754542
45088,Gerbillus campestris,1,1,1,IUCN,2016,IUCN (International Union for Conservation of Nature),,,,venustus,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,LC,4.884026822,1.752273823
45088,Gerbillus campestris,1,1,1,IUCN,2016,IUCN (International Union for Conservation of Nature),,,,wassifi,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,LC,23.96108531,5.841880214
45088,Gerbillus campestris,1,1,1,IUCN,2016,IUCN (International Union for Conservation of Nature),,Adoar des Iforras,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,LC,4.722809006,1.603535212
45088,Gerbillus campestris,1,1,1,IUCN,2016,IUCN (International Union for Conservation of Nature),,Air Massif,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,LC,6.00492515,2.272552063
45089,Praomys lukolelae,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Praomys,LC,20.1315713,16.978154
45088,Gerbillus campestris,1,1,1,IUCN,2016,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,LC,0.612164752,0.014541729
45088,Gerbillus campestris,1,1,1,IUCN,2016,IUCN (International Union for Conservation of Nature),,,,campestris,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,LC,98.22028352,87.84404792
45088,Gerbillus campestris,1,1,1,IUCN,2016,IUCN (International Union for Conservation of Nature),,,,dodsoni,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,LC,13.36862123,5.692509245
45088,Gerbillus campestris,1,1,1,IUCN,2016,IUCN (International Union for Conservation of Nature),,,,haymani,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,LC,7.177520316,3.270288561
45093,Stenocephalemys albipes,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Stenocephalemys,LC,37.38344988,29.6936256
45097,Myomyscus verreauxii,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Myomyscus,LC,22.27039747,8.29432168
45199,Mylomys rex,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Mylomys,DD,0.569923669,0.0257104
61925,Bradypus pygmaeus,1,1,1,IUCN,2011,IUCN (International Union for Conservation of Nature),,,Isla Escudo de Veraguas,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,PILOSA,BRADYPODIDAE,Bradypus,CR,0.073303901,0.000280712
62008,Amblysomus robustus,1,1,1,Gary Bronner,2015,Gary Bronner; IUCN (International Union for Conservation of Nature),,"Mariepskop, Mpumalanga",,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Amblysomus,VU,0.594064237,0.027997919
62008,Amblysomus robustus,1,1,1,IUCN,2015,Gary Bronner; IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Amblysomus,VU,1.655898462,0.099368453
62009,Amblysomus septentrionalis,1,1,1,IUCN,2015,Gary Bronner; IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Amblysomus,NT,9.158501692,2.960977813
62009,Amblysomus septentrionalis,3,1,1,Gary Bronner,2015,Gary Bronner; IUCN (International Union for Conservation of Nature),,"Swaziland, Mbabane",,,,Possibly Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Amblysomus,NT,0.598577849,0.028395029
62012,Microgale drouhardi,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Madagascar,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,LC,29.52492215,8.87468536
62013,Microgale fotsifotsy,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Madagascar,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,LC,30.7352612,9.557930513
62014,Microgale gymnorhyncha,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Madagascar,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,LC,26.44840007,6.651313246
62015,Microgale jenkinsae,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,EN,1.989043234,0.121539117
61924,Dasypus yepesi,1,1,1,IUCN,2010,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CINGULATA,DASYPODIDAE,Dasypus,DD,7.170276227,1.981862441
62006,Amblysomus corriae,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Amblysomus,NT,15.57512278,4.935034761
62007,Amblysomus marleyi,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Amblysomus,EN,1.902573614,0.1277936
62008,Amblysomus robustus,1,1,1,Gary Bronner,2015,Gary Bronner; IUCN (International Union for Conservation of Nature),,"De Kuilen Farm. Lydenburg, Mpumalanga",,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Amblysomus,VU,0.595364271,0.028112454
62009,Amblysomus septentrionalis,3,1,1,IUCN,2015,Gary Bronner; IUCN (International Union for Conservation of Nature),,,,,,Possibly Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Amblysomus,NT,0.388335849,0.004003057
62011,Hemicentetes nigriceps,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Madagascar,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Hemicentetes,LC,9.092570395,3.399879708
62016,Microgale majori,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Madagascar,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,LC,33.18119048,9.207593076
62017,Microgale nasoloi,1,1,1,IUCN,2015,Goodman et al. 2013,Goodman et al. 2013,,Madagascar,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,VU,2.249934132,0.104093003
62018,Microgale soricoides,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Madagascar,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,LC,30.36443147,8.761821762
62019,Microgale taiva,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Madagascar,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,LC,23.4362891,3.705064442
63541,Nanger soemmerringii,1,3,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,Dahlak Kebir,,,,Introduced,,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Nanger,VU,2.70991245,0.05498732
63543,Camelus ferus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CAMELIDAE,Camelus,CR,33.57339722,9.57934685
63543,Camelus ferus,2,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,Occasional range.,,,,Probably Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CAMELIDAE,Camelus,CR,36.97519769,12.22936503
63541,Nanger soemmerringii,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Nanger,VU,42.53205363,24.10550416
63541,Nanger soemmerringii,1,3,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Introduced,,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Nanger,VU,0.60260177,0.00874074
136691,Leopoldamys ciliatus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Sumatra,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Leopoldamys,LC,29.7135449,12.30763461
136339,Sorex ixtlanensis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,DD,7.03455262,1.6688053
136340,Sus oliveri,1,1,1,IUCN,2016,"Schutz, E.",,,Mindoro,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,SUIDAE,Sus,VU,3.304579789,0.204244776
136753,Akodon philipmyersi,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Akodon,DD,1.632760745,0.19334437
136211,Aotus jorgehernandezi,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,DD,1.102761563,0.096740165
136754,Lasiurus insularis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Cuba,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Lasiurus,VU,42.44858319,9.302263315
136829,Myoictis wavicus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Myoictis,DD,0.395192886,0.008904535
136218,Ailurops melanotis,2,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Sangihe,,,Probably Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,PHALANGERIDAE,Ailurops,CR,0.463938498,0.015271872
136219,Myotis bucharensis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,DD,18.43954877,21.43746406
136220,Rhogeessa hussoni,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,DD,46.18031714,44.84689853
136221,Trinomys gratiosus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Trinomys,LC,14.41059935,5.865841152
136222,Kerodon acrobata,1,1,1,IUCN SSC Small Mammal Specialist Group,2016,IUCN SSC Small Mammal Specialist Group,,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAVIIDAE,Kerodon,DD,6.077271495,2.022264385
136345,Thomasomys erro,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),"This form was originally described as a distinct species, then lumped with Thomasomys cinereiventer without comment by Cabrera (1961).  Voss (2003) showed that T. erro is indeed a valid species.",ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,LC,4.453904712,1.13723014
136346,Sapajus libidinosus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Sapajus,LC,79.64992717,217.5608251
136347,Microcebus danfossi,1,1,1,IUCN,2014,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus,EN,2.196578278,0.135286234
136348,Lonchophylla chocoana,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),This is a recently described species.,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lonchophylla,DD,1.853345981,0.157145433
136387,Pteropus pelewensis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Yap Island,ssp. yapensis,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,NT,0.823934332,0.00807857
136389,Cryptotis nelsoni,1,1,1,IUCN,2010,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Cryptotis,CR,0.171399238,0.00229224
136390,Ctenomys osvaldoreigi,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,CR,0.266566153,0.004799611
136391,Microtus schidlovskii,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,LC,4.57007885,0.5505823
136496,Rhinolophus robinsoni,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Tioman,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,NT,0.517562646,0.01164737
136397,Pteropus cognatus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Three Sisters,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,EN,0.276901457,0.001008435
136402,Brucepattersonius guarani,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Brucepattersonius,DD,1.326186802,0.13993372
136531,Pteropus ualanus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Kosrae,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,VU,0.408249553,0.008363265
136533,Tragulus williamsoni,1,1,1,IUCN,2015,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,TRAGULIDAE,Tragulus,DD,0.853986485,0.027374028
136534,Styloctenium mindorensis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Styloctenium,DD,0.11134942,0.000906904
136483,Akodon paranaensis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Akodon,LC,38.58928009,29.67121516
136231,Spermophilus pallidicauda,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Spermophilus,LC,108.1935035,79.81273504
136535,Microtus dogramacii,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,LC,8.009181459,2.337778348
136232,Platyrrhinus ismaeli,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Platyrrhinus,NT,21.93225122,10.53885431
136484,Aepeomys reigi,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Aepeomys,VU,3.553534861,0.45514853
136192,Hipposideros orbiculus,1,1,1,IUCN,2016,IUCN (International Union for Conservation of Nature),,,Sumatra,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Hipposideros,VU,0.753914095,0.04521909
136193,Hylomys megalotis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,ERINACEIDAE,Hylomys,DD,5.365453124,0.73720213
136195,Rhipidomys emiliae,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhipidomys,LC,52.4704761,57.07193912
136196,Eothenomys wardi,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Eothenomys,NT,4.684276554,0.76229075
136664,Plecotus sacrimontis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Rebun,,,Extant (resident),recently elevated from subspecies of P. auritus,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Plecotus,LC,0.585430021,0.01009606
136664,Plecotus sacrimontis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Rishiri,,,Extant (resident),recently elevated from subspecies of P. auritus,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Plecotus,LC,0.587637809,0.02136801
136198,Brucepattersonius paradisus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Brucepattersonius,DD,1.485391827,0.111462952
136199,Microcebus lehilahytsara,1,1,1,IUCN,2014,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus,VU,5.591342228,0.255187135
136200,Phalanger matabiru,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Ternate,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,PHALANGERIDAE,Phalanger,VU,0.34404829,0.008614659
136200,Phalanger matabiru,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Tidore,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,PHALANGERIDAE,Phalanger,VU,0.375312857,0.009634583
136497,Manis culionensis,1,1,1,IUCN,2014,IUCN (International Union for Conservation of Nature),,,Balabac,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,PHOLIDOTA,MANIDAE,Manis,EN,0.993231262,0.026084373
136497,Manis culionensis,1,1,1,IUCN,2014,IUCN (International Union for Conservation of Nature),,,Palawan,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,PHOLIDOTA,MANIDAE,Manis,EN,14.92639135,0.946759161
136497,Manis culionensis,1,3,1,IUCN,2014,IUCN (International Union for Conservation of Nature),,,Apulit,,,Introduced,,ANIMALIA,CHORDATA,MAMMALIA,PHOLIDOTA,MANIDAE,Manis,EN,0.039376338,8.62E-05
136498,Microtus liechtensteini,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,LC,35.81960809,13.27924942
136506,Thomasomys popayanus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),This is probably a separate species (GMA Andes),ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,DD,2.794500984,0.534780816
136403,Nectomys magdalenae,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Nectomys,DD,22.81084285,3.828233145
136612,Scotophilus collinus,2,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Sawu,,,Probably Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Scotophilus,LC,0.828751292,0.03208709
136236,Neusticomys ferreirai,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neusticomys,DD,0.841977945,0.056403645
136237,Microtus anatolicus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,DD,10.34705157,4.083876377
136238,Crocidura tanakae,1,1,1,IUCN SSC Small Mammal Specialist Group,2016,Esselstyn & Oliveros 2010,,,Batan,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,LC,0.454178828,0.006284941
136238,Crocidura tanakae,1,1,1,IUCN SSC Small Mammal Specialist Group,2016,Esselstyn & Oliveros 2010,,,Sabtang,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,LC,0.235030273,0.003026522
136238,Crocidura tanakae,1,1,1,IUCN SSC Small Mammal Specialist Group,2016,IUCN SSC Small Mammal Specialist Group,,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,LC,22.51649498,4.76877107
136238,Crocidura tanakae,1,1,1,IUCN SSC Small Mammal Specialist Group,2016,IUCN SSC Small Mammal Specialist Group,,,Taiwan,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,LC,26.47345609,2.502199189
136239,Anoura fistulata,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Anoura,DD,13.23918528,1.771419115
136240,Kerivoula kachinensis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Kerivoula,LC,50.85666556,49.20220305
136242,Meles anakuma,1,1,1,IUCN,2016,IUCN (International Union for Conservation of Nature),,,Japan,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Meles,LC,93.76561679,20.39633791
136243,Thylamys tatei,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Thylamys,DD,4.553601693,0.589751001
136244,Marmosa phaea,1,1,1,IUCN,2011,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),Previously in the genus Micoureus,ANIMALIA,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosa,VU,14.62795394,2.220133596
136245,Thrichomys pachyurus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Thrichomys,LC,14.97348911,14.22534265
136247,Erophylla bombifrons,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Hispaniola,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Erophylla,LC,25.22829762,6.356186735
136250,Myotis davidii,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,LC,25.76230325,9.727583324
136607,Ctenomys goodfellowi,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,LC,5.111403993,1.913208792
136608,Sorex neomexicanus,1,1,1,"NatureServe, 2003",2008,"NatureServe, 2003",,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,DD,4.72628252,1.31512773
136435,Genetta poensis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Bioko,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,VIVERRIDAE,Genetta,DD,1.851239268,0.157919765
136609,Lepilemur milanoii,1,1,1,IUCN,2014,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEPILEMURIDAE,Lepilemur,EN,1.777293137,0.213946089
136436,Juscelinomys guaporensis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Juscelinomys,DD,0.188045376,0.002808625
136437,Genetta pardina,1,1,1,IUCN,2016,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,VIVERRIDAE,Genetta,LC,76.46001705,118.5429554
136610,Pteronotus paraguanensis,1,1,1,IUCN,2016,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MORMOOPIDAE,Pteronotus,EN,0.567807339,0.01184704
136611,Cynomops mexicanus,1,1,1,IUCN,2015,International Union for the Conservation of Nature,,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Cynomops,LC,55.42653702,19.86562904
136611,Cynomops mexicanus,1,1,1,IUCN,2015,International Union for the Conservation of Nature,Owen and Girón 2012,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Cynomops,LC,1.738270866,0.19583856
